Area_Name,Year,Group_Name,Sub_Group_Name,Cases_Property_Recovered,Cases_Property_Stolen,Value_of_Property_Recovered,Value_of_Property_Stolen
Bihar,2004,Total Property,7. Total Property Stolen & Recovered,3228.0,21673,60787255.0,382437886
Chandigarh,2004,Total Property,7. Total Property Stolen & Recovered,849.0,1775,36215872.0,75067586
Chhattisgarh,2004,Total Property,7. Total Property Stolen & Recovered,3383.0,10548,67401154.0,202799512
Dadra & Nagar Haveli,2004,Total Property,7. Total Property Stolen & Recovered,50.0,112,7241446.0,618751642
Daman & Diu,2004,Total Property,7. Total Property Stolen & Recovered,22.0,72,803600.0,4972825
Delhi,2004,Total Property,7. Total Property Stolen & Recovered,9593.0,24902,115582547.0,2294356956
Goa,2004,Total Property,7. Total Property Stolen & Recovered,312.0,846,9454256.0,95000374
Gujarat,2004,Total Property,7. Total Property Stolen & Recovered,8292.0,28241,288923468.0,6575355355
Haryana,2004,Total Property,7. Total Property Stolen & Recovered,5474.0,10821,286452866.0,462879255
Himachal Pradesh,2004,Total Property,7. Total Property Stolen & Recovered,481.0,1541,19122864.0,86940050
Jammu & Kashmir,2004,Total Property,7. Total Property Stolen & Recovered,1039.0,3621,47110376.0,111024669
Jharkhand,2004,Total Property,7. Total Property Stolen & Recovered,1743.0,7668,25211240.0,155701111
Karnataka,2004,Total Property,7. Total Property Stolen & Recovered,7106.0,24265,303383721.0,812326481
Kerala,2004,Total Property,7. Total Property Stolen & Recovered,3824.0,10598,118246729.0,467846875
Lakshadweep,2004,Total Property,7. Total Property Stolen & Recovered,3.0,7,3410.0,7770
Madhya Pradesh,2004,Total Property,7. Total Property Stolen & Recovered,13442.0,37646,241735232.0,627039527
Maharashtra,2004,Total Property,7. Total Property Stolen & Recovered,21721.0,65025,810624001.0,5206095253
Manipur,2004,Total Property,7. Total Property Stolen & Recovered,31.0,392,5450783.0,40213990
Meghalaya,2004,Total Property,7. Total Property Stolen & Recovered,135.0,711,14458164.0,127591156
Mizoram,2004,Total Property,7. Total Property Stolen & Recovered,640.0,876,880200.0,1354490
Nagaland,2004,Total Property,7. Total Property Stolen & Recovered,99.0,281,2491525.0,11990446
Odisha,2004,Total Property,7. Total Property Stolen & Recovered,4759.0,10415,87102662.0,228543539
Puducherry,2004,Total Property,7. Total Property Stolen & Recovered,464.0,730,7984326.0,14967498
Punjab,2004,Total Property,7. Total Property Stolen & Recovered,2935.0,5355,378750565.0,1102678622
Rajasthan,2004,Total Property,7. Total Property Stolen & Recovered,6796.0,24551,339005144.0,628070424
Sikkim,2004,Total Property,7. Total Property Stolen & Recovered,42.0,168,2086835.0,14489542
Tamil Nadu,2004,Total Property,7. Total Property Stolen & Recovered,18546.0,22489,356073796.0,554827854
Tripura,2004,Total Property,7. Total Property Stolen & Recovered,94.0,577,6652735.0,16328043
Uttar Pradesh,2004,Total Property,7. Total Property Stolen & Recovered,8479.0,26487,578303988.0,1038790881
Uttarakhand,2004,Total Property,7. Total Property Stolen & Recovered,658.0,2181,16075668.0,58231731
West Bengal,2004,Total Property,7. Total Property Stolen & Recovered,4854.0,17679,134405024.0,586035607
Andaman & Nicobar Islands,2005,Total Property,7. Total Property Stolen & Recovered,80.0,172,4202483.0,261703281
Andhra Pradesh,2005,Total Property,7. Total Property Stolen & Recovered,17962.0,32858,384024399.0,835804568
Arunachal Pradesh,2005,Total Property,7. Total Property Stolen & Recovered,247.0,949,10650151.0,103453293
Assam,2005,Total Property,7. Total Property Stolen & Recovered,2881.0,10589,53159940.0,226208836
Bihar,2005,Total Property,7. Total Property Stolen & Recovered,3206.0,20015,50933407.0,308853991
Chandigarh,2005,Total Property,7. Total Property Stolen & Recovered,806.0,1796,23799716.0,68882824
Chhattisgarh,2005,Total Property,7. Total Property Stolen & Recovered,3744.0,10154,144020041.0,284057082
Dadra & Nagar Haveli,2005,Total Property,7. Total Property Stolen & Recovered,66.0,126,15960625.0,24498525
Daman & Diu,2005,Total Property,7. Total Property Stolen & Recovered,24.0,100,1156843.0,8485596
Delhi,2005,Total Property,7. Total Property Stolen & Recovered,10505.0,24493,95162967.0,2059791640
Goa,2005,Total Property,7. Total Property Stolen & Recovered,273.0,854,14036795.0,97755667
Gujarat,2005,Total Property,7. Total Property Stolen & Recovered,8366.0,26642,354357628.0,3780550600
Haryana,2005,Total Property,7. Total Property Stolen & Recovered,6343.0,13584,750221865.0,969967442
Himachal Pradesh,2005,Total Property,7. Total Property Stolen & Recovered,479.0,1551,28142036.0,77410389
Jammu & Kashmir,2005,Total Property,7. Total Property Stolen & Recovered,979.0,3544,43064999.0,110658546
Jharkhand,2005,Total Property,7. Total Property Stolen & Recovered,1885.0,8814,35909015.0,196743782
Karnataka,2005,Total Property,7. Total Property Stolen & Recovered,7973.0,25185,357261516.0,2781334074
Kerala,2005,Total Property,7. Total Property Stolen & Recovered,3532.0,10952,95246439.0,672098935
Lakshadweep,2005,Total Property,7. Total Property Stolen & Recovered,2.0,9,9410.0,261658
Madhya Pradesh,2005,Total Property,7. Total Property Stolen & Recovered,12822.0,34691,277709045.0,695025291
Maharashtra,2005,Total Property,7. Total Property Stolen & Recovered,23704.0,70162,885513709.0,6472818409
Manipur,2005,Total Property,7. Total Property Stolen & Recovered,34.0,389,886110.0,115514363
Meghalaya,2005,Total Property,7. Total Property Stolen & Recovered,154.0,747,6766862.0,36733679
Mizoram,2005,Total Property,7. Total Property Stolen & Recovered,963.0,1270,12239706.0,18816636
Nagaland,2005,Total Property,7. Total Property Stolen & Recovered,130.0,492,10038405.0,24030333
Odisha,2005,Total Property,7. Total Property Stolen & Recovered,5528.0,11276,120929669.0,303393660
Puducherry,2005,Total Property,7. Total Property Stolen & Recovered,377.0,549,14721134.0,19654615
Punjab,2005,Total Property,7. Total Property Stolen & Recovered,3406.0,5700,562267445.0,803333365
Rajasthan,2005,Total Property,7. Total Property Stolen & Recovered,6921.0,19690,410789941.0,736101719
Sikkim,2005,Total Property,7. Total Property Stolen & Recovered,40.0,166,1267560.0,5335878
Tamil Nadu,2005,Total Property,7. Total Property Stolen & Recovered,17227.0,20352,313875556.0,434945098
Tripura,2005,Total Property,7. Total Property Stolen & Recovered,107.0,640,4924595.0,24059098
Uttar Pradesh,2005,Total Property,7. Total Property Stolen & Recovered,7898.0,23644,547115327.0,965375333
Uttarakhand,2005,Total Property,7. Total Property Stolen & Recovered,717.0,2186,20230893.0,69814936
West Bengal,2005,Total Property,7. Total Property Stolen & Recovered,4435.0,15448,109385164.0,496521039
Andaman & Nicobar Islands,2006,Total Property,7. Total Property Stolen & Recovered,81.0,191,2216709.0,7080770
Andhra Pradesh,2006,Total Property,7. Total Property Stolen & Recovered,16837.0,32815,436102758.0,996024721
Arunachal Pradesh,2006,Total Property,7. Total Property Stolen & Recovered,334.0,871,11115684.0,46993246
Assam,2006,Total Property,7. Total Property Stolen & Recovered,3159.0,12583,181939717.0,517377449
Bihar,2006,Total Property,7. Total Property Stolen & Recovered,3182.0,20326,45435277.0,283145127
Chandigarh,2006,Total Property,7. Total Property Stolen & Recovered,834.0,1648,29172639.0,61267281
Chhattisgarh,2006,Total Property,7. Total Property Stolen & Recovered,3515.0,9688,79645052.0,349906478
Dadra & Nagar Haveli,2006,Total Property,7. Total Property Stolen & Recovered,57.0,152,9943910.0,70488560
Daman & Diu,2006,Total Property,7. Total Property Stolen & Recovered,26.0,144,3033840.0,19301080
Delhi,2006,Total Property,7. Total Property Stolen & Recovered,9851.0,24041,135236686.0,2548624593
Goa,2006,Total Property,7. Total Property Stolen & Recovered,240.0,801,18044619.0,128964711
Gujarat,2006,Total Property,7. Total Property Stolen & Recovered,8903.0,27217,311989512.0,2588819656
Haryana,2006,Total Property,7. Total Property Stolen & Recovered,7695.0,16375,440261907.0,793943325
Himachal Pradesh,2006,Total Property,7. Total Property Stolen & Recovered,504.0,1752,40052403.0,141066404
Jammu & Kashmir,2006,Total Property,7. Total Property Stolen & Recovered,1068.0,3531,58372605.0,132745856
Jharkhand,2006,Total Property,7. Total Property Stolen & Recovered,1730.0,9625,27779882.0,170093250
Karnataka,2006,Total Property,7. Total Property Stolen & Recovered,7752.0,23164,327583403.0,976059874
Kerala,2006,Total Property,7. Total Property Stolen & Recovered,3087.0,10564,122680460.0,1441512632
Lakshadweep,2006,Total Property,7. Total Property Stolen & Recovered,12.0,19,111200.0,376300
Madhya Pradesh,2006,Total Property,7. Total Property Stolen & Recovered,12874.0,35604,323758170.0,1112553051
Maharashtra,2006,Total Property,7. Total Property Stolen & Recovered,24180.0,70004,1038628130.0,7247492694
Manipur,2006,Total Property,7. Total Property Stolen & Recovered,36.0,538,1393005.0,55464597
Meghalaya,2006,Total Property,7. Total Property Stolen & Recovered,161.0,758,6506859.0,46353666
Mizoram,2006,Total Property,7. Total Property Stolen & Recovered,895.0,1203,10827472.0,51113034
Nagaland,2006,Total Property,7. Total Property Stolen & Recovered,196.0,511,10480827.0,178771972
Odisha,2006,Total Property,7. Total Property Stolen & Recovered,5927.0,11465,136889225.0,410264680
Puducherry,2006,Total Property,7. Total Property Stolen & Recovered,347.0,657,22257370.0,28496009
Punjab,2006,Total Property,7. Total Property Stolen & Recovered,3998.0,7388,276979875.0,560219626
Rajasthan,2006,Total Property,7. Total Property Stolen & Recovered,7192.0,22623,454715661.0,805113937
Sikkim,2006,Total Property,7. Total Property Stolen & Recovered,61.0,216,2802200.0,9314414
Tamil Nadu,2006,Total Property,7. Total Property Stolen & Recovered,15620.0,17787,357485712.0,488594368
Tripura,2006,Total Property,7. Total Property Stolen & Recovered,228.0,898,6384673.0,27870880
Uttar Pradesh,2006,Total Property,7. Total Property Stolen & Recovered,8133.0,23845,1000583842.0,1087334791
Uttarakhand,2006,Total Property,7. Total Property Stolen & Recovered,723.0,1922,20570400.0,69956644
West Bengal,2006,Total Property,7. Total Property Stolen & Recovered,3600.0,15721,121322464.0,586751748
Andaman & Nicobar Islands,2007,Total Property,7. Total Property Stolen & Recovered,63.0,223,2627416.0,10346456
Andhra Pradesh,2007,Total Property,7. Total Property Stolen & Recovered,17746.0,32739,463292906.0,946145497
Arunachal Pradesh,2007,Total Property,7. Total Property Stolen & Recovered,386.0,896,19622170.0,98711949
Assam,2007,Total Property,7. Total Property Stolen & Recovered,3407.0,17809,57835155.0,221355879
Bihar,2007,Total Property,7. Total Property Stolen & Recovered,2778.0,19494,53220988.0,327832613
Chandigarh,2007,Total Property,7. Total Property Stolen & Recovered,808.0,2201,30425210.0,99772207
Chhattisgarh,2007,Total Property,7. Total Property Stolen & Recovered,3605.0,9837,142302236.0,344666888
Dadra & Nagar Haveli,2007,Total Property,7. Total Property Stolen & Recovered,63.0,146,38924810.0,68476623
Daman & Diu,2007,Total Property,7. Total Property Stolen & Recovered,16.0,105,6122750.0,32104265
Delhi,2007,Total Property,7. Total Property Stolen & Recovered,8449.0,23713,100794714.0,1849610325
Goa,2007,Total Property,7. Total Property Stolen & Recovered,237.0,845,17147274.0,129339357
Gujarat,2007,Total Property,7. Total Property Stolen & Recovered,8735.0,26069,402552487.0,1693060148
Haryana,2007,Total Property,7. Total Property Stolen & Recovered,7895.0,17536,503716384.0,889795438
Himachal Pradesh,2007,Total Property,7. Total Property Stolen & Recovered,557.0,2114,44316726.0,159234517
Jammu & Kashmir,2007,Total Property,7. Total Property Stolen & Recovered,1267.0,3808,76286462.0,205535168
Jharkhand,2007,Total Property,7. Total Property Stolen & Recovered,1582.0,10245,37075425.0,228644383
Karnataka,2007,Total Property,7. Total Property Stolen & Recovered,9429.0,22130,334206596.0,1238690783
Kerala,2007,Total Property,7. Total Property Stolen & Recovered,3763.0,12938,132700991.0,1538477397
Madhya Pradesh,2007,Total Property,7. Total Property Stolen & Recovered,13069.0,36934,424700650.0,959574841
Maharashtra,2007,Total Property,7. Total Property Stolen & Recovered,25106.0,71909,1462054517.0,10224489784
Manipur,2007,Total Property,7. Total Property Stolen & Recovered,24.0,893,1125910.0,114393817
Meghalaya,2007,Total Property,7. Total Property Stolen & Recovered,331.0,862,8370357.0,33349690
Mizoram,2007,Total Property,7. Total Property Stolen & Recovered,950.0,1281,29277424.0,57842771
Nagaland,2007,Total Property,7. Total Property Stolen & Recovered,116.0,576,13297970.0,51881342
Odisha,2007,Total Property,7. Total Property Stolen & Recovered,5667.0,12945,125979222.0,485922479
Puducherry,2007,Total Property,7. Total Property Stolen & Recovered,419.0,891,12566834.0,29524932
Punjab,2007,Total Property,7. Total Property Stolen & Recovered,5104.0,9213,448320542.0,830886540
Rajasthan,2007,Total Property,7. Total Property Stolen & Recovered,7725.0,25019,567313354.0,983019394
Sikkim,2007,Total Property,7. Total Property Stolen & Recovered,73.0,214,3310680.0,10673509
Tamil Nadu,2007,Total Property,7. Total Property Stolen & Recovered,15374.0,17875,495527011.0,680515631
Tripura,2007,Total Property,7. Total Property Stolen & Recovered,132.0,744,5015325.0,51376269
Uttar Pradesh,2007,Total Property,7. Total Property Stolen & Recovered,9068.0,26858,733279256.0,1259783227
Uttarakhand,2007,Total Property,7. Total Property Stolen & Recovered,780.0,2185,33282046.0,103755889
West Bengal,2007,Total Property,7. Total Property Stolen & Recovered,3568.0,17277,138824494.0,848181023
Andaman & Nicobar Islands,2008,Total Property,7. Total Property Stolen & Recovered,112.0,232,3878055.0,12614678
Andhra Pradesh,2008,Total Property,7. Total Property Stolen & Recovered,18274.0,34242,560320881.0,1208118982
Arunachal Pradesh,2008,Total Property,7. Total Property Stolen & Recovered,401.0,871,24196386.0,88071518
Assam,2008,Total Property,7. Total Property Stolen & Recovered,3857.0,13896,76895325.0,343487013
Bihar,2008,Total Property,7. Total Property Stolen & Recovered,3414.0,21324,55371417.0,464392646
Chandigarh,2008,Total Property,7. Total Property Stolen & Recovered,810.0,2529,42022211.0,119337288
Chhattisgarh,2008,Total Property,7. Total Property Stolen & Recovered,3671.0,11111,131722842.0,383749576
Dadra & Nagar Haveli,2008,Total Property,7. Total Property Stolen & Recovered,66.0,138,7828080.0,37855040
Daman & Diu,2008,Total Property,7. Total Property Stolen & Recovered,31.0,107,4230400.0,46597505
Delhi,2008,Total Property,7. Total Property Stolen & Recovered,5674.0,24583,100513072.0,3585385648
Goa,2008,Total Property,7. Total Property Stolen & Recovered,293.0,1021,24414356.0,116536210
Gujarat,2008,Total Property,7. Total Property Stolen & Recovered,9316.0,28840,401438417.0,2542202074
Haryana,2008,Total Property,7. Total Property Stolen & Recovered,7704.0,19382,508379848.0,964429164
Himachal Pradesh,2008,Total Property,7. Total Property Stolen & Recovered,658.0,2214,44637193.0,162707882
Jammu & Kashmir,2008,Total Property,7. Total Property Stolen & Recovered,1098.0,3694,61033622.0,163989540
Jharkhand,2008,Total Property,7. Total Property Stolen & Recovered,1657.0,10132,35320406.0,359861979
Karnataka,2008,Total Property,7. Total Property Stolen & Recovered,8160.0,26727,609152500.0,1921058853
Kerala,2008,Total Property,7. Total Property Stolen & Recovered,3879.0,12318,139104039.0,2577732881
Lakshadweep,2008,Total Property,7. Total Property Stolen & Recovered,3.0,11,99000.0,244000
Madhya Pradesh,2008,Total Property,7. Total Property Stolen & Recovered,13504.0,39064,334055917.0,1090769341
Maharashtra,2008,Total Property,7. Total Property Stolen & Recovered,26935.0,78569,1344884834.0,15469344396
Manipur,2008,Total Property,7. Total Property Stolen & Recovered,29.0,910,1988250.0,107265774
Meghalaya,2008,Total Property,7. Total Property Stolen & Recovered,296.0,1238,8349971.0,79852320
Mizoram,2008,Total Property,7. Total Property Stolen & Recovered,893.0,1154,21015932.0,29367749
Nagaland,2008,Total Property,7. Total Property Stolen & Recovered,80.0,563,3743186.0,419727342
Odisha,2008,Total Property,7. Total Property Stolen & Recovered,5905.0,12182,175265891.0,560367972
Puducherry,2008,Total Property,7. Total Property Stolen & Recovered,375.0,813,15247896.0,30018652
Punjab,2008,Total Property,7. Total Property Stolen & Recovered,5702.0,9642,507056563.0,845629659
Rajasthan,2008,Total Property,7. Total Property Stolen & Recovered,7409.0,24813,590556997.0,1049255128
Sikkim,2008,Total Property,7. Total Property Stolen & Recovered,76.0,222,4275311.0,164361102
Tamil Nadu,2008,Total Property,7. Total Property Stolen & Recovered,16221.0,19918,495235732.0,679476182
Tripura,2008,Total Property,7. Total Property Stolen & Recovered,307.0,902,3145635.0,49011382
Uttar Pradesh,2008,Total Property,7. Total Property Stolen & Recovered,9846.0,29291,1161786732.0,1820103969
Uttarakhand,2008,Total Property,7. Total Property Stolen & Recovered,759.0,2033,32982620.0,109696729
West Bengal,2008,Total Property,7. Total Property Stolen & Recovered,4109.0,21809,151338168.0,926940952
Andaman & Nicobar Islands,2009,Total Property,7. Total Property Stolen & Recovered,106.0,238,6081185.0,10328590
Andhra Pradesh,2009,Total Property,7. Total Property Stolen & Recovered,17384.0,33162,637818133.0,1399488392
Arunachal Pradesh,2009,Total Property,7. Total Property Stolen & Recovered,327.0,715,168882335.0,246090594
Assam,2009,Total Property,7. Total Property Stolen & Recovered,3171.0,13289,144813019.0,525464095
Bihar,2009,Total Property,7. Total Property Stolen & Recovered,3400.0,23314,72473571.0,507723195
Chandigarh,2009,Total Property,7. Total Property Stolen & Recovered,669.0,2275,26839645.0,108099228
Chhattisgarh,2009,Total Property,7. Total Property Stolen & Recovered,3792.0,10776,144046856.0,414738010
Dadra & Nagar Haveli,2009,Total Property,7. Total Property Stolen & Recovered,62.0,154,10178408.0,53048623
Daman & Diu,2009,Total Property,7. Total Property Stolen & Recovered,19.0,84,4521340.0,13412092
Delhi,2009,Total Property,7. Total Property Stolen & Recovered,6367.0,26693,244579475.0,7785717012
Goa,2009,Total Property,7. Total Property Stolen & Recovered,319.0,1242,26756962.0,656580967
Gujarat,2009,Total Property,7. Total Property Stolen & Recovered,8487.0,27407,483489012.0,2731563586
Haryana,2009,Total Property,7. Total Property Stolen & Recovered,7569.0,19595,482839759.0,990054398
Himachal Pradesh,2009,Total Property,7. Total Property Stolen & Recovered,536.0,1804,43091787.0,327419480
